"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.631068865E1,5.817909837E-1,4.280832767E0,8.901641846E0,9.894606484E0
5.631157923E1,5.793967843E-1,4.290409565E0,8.908824921E0,9.905073263E0
5.631466069E1,5.817909837E-1,4.311957359E0,8.908824921E0,9.914565976E0
5.631575684E1,5.770025849E-1,4.316745758E0,8.899248123E0,9.907766806E0
5.631892996E1,5.698199868E-1,4.316745758E0,8.896853447E0,9.905200150E0
5.631994608E1,5.722141862E-1,4.309563160E0,8.913613319E0,9.917271102E0
5.632320019E1,5.650315881E-1,4.311957359E0,8.916007042E0,9.920051337E0
5.632414669E1,5.674257874E-1,4.319139957E0,8.911218643E0,9.919010016E0
5.632644858E1,5.554547906E-1,4.326322556E0,8.906430244E0,9.917161720E0
5.632782092E1,5.770025849E-1,4.338293552E0,8.904036522E0,9.921471126E0
5.633074158E1,5.865794420E-1,4.338293552E0,8.899248123E0,9.917735807E0
5.633192092E1,5.722141862E-1,4.321534157E0,8.889671326E0,9.900976862E0
5.633477023E1,5.793967843E-1,4.326322556E0,8.872911453E0,9.888444020E0
5.633606388E1,5.841852427E-1,4.323928356E0,8.872911453E0,9.887678518E0
5.633917104E1,5.937620401E-1,4.326322556E0,8.863334656E0,9.880704501E0
5.634018061E1,5.961562395E-1,4.321534157E0,8.844181061E0,9.861571800E0
5.634306669E1,5.770025849E-1,4.335899353E0,8.839392662E0,9.862444819E0
5.634448158E1,5.746083856E-1,4.331110954E0,8.827422142E0,9.849470979E0
5.634708854E1,5.722141862E-1,4.326322556E0,8.808267593E0,9.830059711E0
5.634821115E1,5.722141862E-1,4.323928356E0,8.801085472E0,9.822570488E0
5.635123465E1,5.841852427E-1,4.331110954E0,8.798690796E0,9.824294082E0
5.635237965E1,6.009446383E-1,4.316745758E0,8.786720276E0,9.808255788E0
5.635534338E1,5.961562395E-1,4.309563160E0,8.781931877E0,9.800513476E0
5.635639958E1,5.985504389E-1,4.309563160E0,8.779537201E0,9.798513700E0
5.635944200E1,6.033388376E-1,4.302380562E0,8.774748802E0,9.791359088E0
5.636048292E1,6.033388376E-1,4.292803764E0,8.767566681E0,9.780716099E0
5.636343115E1,6.033388376E-1,4.304774761E0,8.779537201E0,9.796702351E0
5.636489980E1,6.033388376E-1,4.295197964E0,8.786720276E0,9.798938540E0
5.636728023E1,6.009446383E-1,4.290409565E0,8.801085472E0,9.809579715E0
5.636859177E1,6.081272364E-1,4.290409565E0,8.808267593E0,9.816466318E0
5.637130250E1,6.248866320E-1,4.297592163E0,8.813055992E0,9.824954841E0
5.637269754E1,6.200982332E-1,4.304774761E0,8.827422142E0,9.840680324E0
5.637565469E1,6.272808313E-1,4.276044369E0,8.846575737E0,9.845808192E0
5.637675769E1,6.081272364E-1,4.266467571E0,8.865729332E0,9.857673197E0
5.637974004E1,6.153098345E-1,4.259284973E0,8.868123055E0,9.857165981E0
5.638085731E1,6.081272364E-1,4.256890774E0,8.865729332E0,9.853532077E0
5.638378123E1,5.985504389E-1,4.259284973E0,8.875306129E0,9.862597528E0
5.638527588E1,6.081272364E-1,4.256890774E0,8.899248123E0,9.883701480E0
5.638782627E1,6.224924326E-1,4.252102375E0,8.904036522E0,9.886846708E0
5.638904150E1,6.081272364E-1,4.237737179E0,8.904036522E0,9.879782463E0
5.639195865E1,5.913678408E-1,4.240131378E0,8.916007042E0,9.890581965E0
5.639304496E1,5.841852427E-1,4.244919777E0,8.906430244E0,9.883578097E0
5.639598592E1,5.722141862E-1,4.220977783E0,8.913613319E0,9.879098386E0
5.639711069E1,5.722141862E-1,4.232948780E0,8.920795441E0,9.890696424E0
5.640012058E1,5.793967843E-1,4.218583584E0,8.920795441E0,9.884975437E0
5.640121084E1,5.770025849E-1,4.220977783E0,8.930372238E0,9.894500176E0
5.640417500E1,5.865794420E-1,4.232948780E0,8.935160637E0,9.904495263E0
5.640562984E1,5.674257874E-1,4.240131378E0,8.927978516E0,9.899974066E0
5.640789892E1,5.770025849E-1,4.228160381E0,8.927978516E0,9.895406640E0
5.640939708E1,5.865794420E-1,4.223371983E0,8.906430244E0,9.874484596E0
5.641233850E1,5.698199868E-1,4.204218388E0,8.906430244E0,9.865325477E0
5.641348708E1,5.817909837E-1,4.218583584E0,8.899248123E0,9.865675109E0
5.641629754E1,5.865794420E-1,4.228160381E0,8.889671326E0,9.861423423E0
5.641755269E1,5.889736414E-1,4.218583584E0,8.911218643E0,9.876900076E0
5.642098419E1,6.009446383E-1,4.220977783E0,8.906430244E0,9.874324666E0
5.642159884E1,5.746083856E-1,4.216189384E0,8.906430244E0,9.870710583E0
5.642454842E1,5.865794420E-1,4.213795185E0,8.906430244E0,9.870392343E0
5.642596688E1,5.889736414E-1,4.211400986E0,8.908824921E0,9.871674107E0
5.642856515E1,5.985504389E-1,4.220977783E0,8.908824921E0,9.876339278E0
5.642971723E1,5.913678408E-1,4.213795185E0,8.904036522E0,9.868518236E0
5.643270158E1,5.865794420E-1,4.213795185E0,8.913613319E0,9.876874390E0
5.643377481E1,5.865794420E-1,4.237737179E0,8.904036522E0,9.878479550E0
5.643672519E1,5.913678408E-1,4.244919777E0,8.901641846E0,9.879690652E0
5.643788769E1,5.817909837E-1,4.242525578E0,8.892065048E0,9.869464263E0
5.644087158E1,5.937620401E-1,4.230554581E0,8.884882927E0,9.858564299E0
5.644197450E1,6.033388376E-1,4.252102375E0,8.889671326E0,9.872722453E0
5.644492054E1,5.961562395E-1,4.256890774E0,8.901641846E0,9.885127661E0
5.644640123E1,5.961562395E-1,4.261679173E0,8.892065048E0,9.878569353E0
5.644878077E1,5.985504389E-1,4.268861771E0,8.882488251E0,9.873198113E0
5.645007054E1,6.081272364E-1,4.271255970E0,8.884882927E0,9.876972761E0
5.645277930E1,5.913678408E-1,4.266467571E0,8.882488251E0,9.871730293E0
5.645422504E1,5.674257874E-1,4.285621166E0,8.877699852E0,9.874313924E0
5.645711908E1,5.650315881E-1,4.276044369E0,8.880094528E0,9.872177823E0
5.645827204E1,5.674257874E-1,4.266467571E0,8.877699852E0,9.866016026E0
5.646144596E1,5.650315881E-1,4.276044369E0,8.875306129E0,9.867870846E0
5.646239480E1,5.578489900E-1,4.273650169E0,8.872911453E0,9.864270826E0
5.646539311E1,5.506663918E-1,4.278438568E0,8.880094528E0,9.872403400E0
5.646676580E1,5.506663918E-1,4.278438568E0,8.875306129E0,9.868096521E0
5.646942777E1,5.434837937E-1,4.285621166E0,8.894459724E0,9.888040109E0
5.647045838E1,5.626373887E-1,4.268861771E0,8.894459724E0,9.881859918E0
5.647365723E1,5.674257874E-1,4.271255970E0,8.899248123E0,9.887477775E0
5.647454677E1,5.650315881E-1,4.283226967E0,8.889671326E0,9.883903592E0
5.647757173E1,5.578489900E-1,4.288015366E0,8.887276649E0,9.883418311E0
5.647864827E1,5.602431893E-1,4.285621166E0,8.887276649E0,9.882515239E0
5.648169354E1,5.746083856E-1,4.292803764E0,8.896853447E0,9.895066458E0
5.648282346E1,5.626373887E-1,4.278438568E0,8.889671326E0,9.881692856E0
5.648570469E1,5.386953950E-1,4.278438568E0,8.875306129E0,9.867435746E0
5.648721715E1,5.410895944E-1,4.280832767E0,8.872911453E0,9.866451479E0
5.648958369E1,5.458779931E-1,4.273650169E0,8.892065048E0,9.880834447E0
5.649081704E1,5.458779931E-1,4.273650169E0,8.899248123E0,9.887299212E0
5.649374000E1,5.506663918E-1,4.268861771E0,8.896853447E0,9.883340303E0
5.649491180E1,5.410895944E-1,4.280832767E0,8.901641846E0,9.892296734E0
5.649784554E1,5.554547906E-1,4.276044369E0,8.894459724E0,9.884558627E0
5.649900619E1,5.482721925E-1,4.271255970E0,8.884882927E0,9.873468215E0
5.650212208E1,5.482721925E-1,4.271255970E0,8.894459724E0,9.882087014E0
5.650315034E1,5.554547906E-1,4.268861771E0,8.901641846E0,9.887918810E0
5.650619442E1,5.530605912E-1,4.261679173E0,8.901641846E0,9.884685778E0
5.650748946E1,5.578489900E-1,4.256890774E0,8.899248123E0,9.880735383E0
5.651019523E1,5.626373887E-1,4.259284973E0,8.892065048E0,9.875570370E0
5.651121773E1,5.841852427E-1,4.247313976E0,8.899248123E0,9.878135733E0
5.651447211E1,5.913678408E-1,4.268861771E0,8.896853447E0,9.885691579E0
5.651539984E1,5.841852427E-1,4.268861771E0,8.894459724E0,9.883110189E0
5.651823927E1,5.793967843E-1,4.249708176E0,8.892065048E0,9.872413131E0
5.651941150E1,5.841852427E-1,4.244919777E0,8.880094528E0,9.859852694E0
5.652247227E1,6.009446383E-1,4.244919777E0,8.882488251E0,9.863015558E0
5.652349400E1,6.009446383E-1,4.249708176E0,8.887276649E0,9.869389053E0
5.652643765E1,5.746083856E-1,4.230554581E0,8.880094528E0,9.853113502E0
5.652787696E1,5.602431893E-1,4.230554581E0,8.882488251E0,9.854443770E0
5.653035331E1,5.770025849E-1,4.232948780E0,8.880094528E0,9.854281617E0
5.653162115E1,5.650315881E-1,4.240131378E0,8.880094528E0,9.856675587E0
5.653426619E1,5.865794420E-1,4.228160381E0,8.887276649E0,9.859264775E0
5.653568342E1,5.961562395E-1,4.228160381E0,8.880094528E0,9.853365988E0
5.653860011E1,5.889736414E-1,4.220977783E0,8.880094528E0,9.849853919E0
5.653981208E1,6.009446383E-1,4.223371983E0,8.884882927E0,9.855919540E0
5.654276958E1,5.985504389E-1,4.240131378E0,8.880094528E0,9.858653841E0
5.654398834E1,5.913678408E-1,4.242525578E0,8.877699852E0,9.857093581E0
5.654734459E1,5.817909837E-1,4.259284973E0,8.870517731E0,9.857285328E0
5.654859954E1,6.105214357E-1,4.249708176E0,8.884882927E0,9.867821473E0
5.655090988E1,5.937620401E-1,4.244919777E0,8.880094528E0,9.860424742E0
5.655200154E1,5.889736414E-1,4.237737179E0,8.877699852E0,9.854890208E0
5.655504369E1,5.913678408E-1,4.240131378E0,8.880094528E0,9.858220370E0
5.655612054E1,5.985504389E-1,4.247313976E0,8.880094528E0,9.861745153E0
5.655908880E1,5.865794420E-1,4.240131378E0,8.870517731E0,9.849308319E0
5.656021700E1,5.889736414E-1,4.235342979E0,8.880094528E0,9.856018412E0
5.656338011E1,6.081272364E-1,4.244919777E0,8.896853447E0,9.876394276E0
5.656474769E1,5.985504389E-1,4.240131378E0,8.894459724E0,9.871595136E0
5.656724592E1,5.817909837E-1,4.225766182E0,8.889671326E0,9.860113430E0
5.656872084E1,5.985504389E-1,4.228160381E0,8.887276649E0,9.859984233E0
5.657102496E1,5.889736414E-1,4.235342979E0,8.887276649E0,9.862489866E0
5.657237084E1,5.722141862E-1,4.244919777E0,8.896853447E0,9.874248034E0
5.657532557E1,5.722141862E-1,4.247313976E0,8.901641846E0,9.879591724E0
5.657650396E1,5.841852427E-1,4.232948780E0,8.908824921E0,9.880601664E0
5.657933911E1,5.793967843E-1,4.242525578E0,8.896853447E0,9.873637889E0
5.658057773E1,5.770025849E-1,4.240131378E0,8.889671326E0,9.865997282E0
5.658363550E1,5.722141862E-1,4.223371983E0,8.892065048E0,9.860685615E0
5.658468323E1,5.817909837E-1,4.206612587E0,8.899248123E0,9.860562223E0
5.658762619E1,5.841852427E-1,4.206612587E0,8.894459724E0,9.856382483E0
5.658914165E1,5.865794420E-1,4.240131378E0,8.896853447E0,9.873033516E0
5.659163431E1,5.722141862E-1,4.232948780E0,8.899248123E0,9.871266464E0
5.659275354E1,5.770025849E-1,4.230554581E0,8.901641846E0,9.872677023E0
5.659577269E1,5.793967843E-1,4.225766182E0,8.887276649E0,9.857813485E0
5.659684454E1,5.722141862E-1,4.228160381E0,8.889671326E0,9.860579373E0
5.659978365E1,5.626373887E-1,4.220977783E0,8.894459724E0,9.861269090E0
5.660094457E1,5.626373887E-1,4.211400986E0,8.892065048E0,9.855012933E0
5.660398827E1,5.506663918E-1,4.209006786E0,8.892065048E0,9.853313779E0
5.660501511E1,5.602431893E-1,4.206612587E0,8.877699852E0,9.839868726E0
5.660797673E1,5.386953950E-1,4.197035789E0,8.892065048E0,9.847544007E0
5.660963407E1,5.458779931E-1,4.211400986E0,8.894459724E0,9.856231269E0
5.661183492E1,5.578489900E-1,4.209006786E0,8.872911453E0,9.836436920E0
5.661314869E1,5.506663918E-1,4.189853191E0,8.877699852E0,9.832174627E0
5.661583623E1,5.530605912E-1,4.197035789E0,8.884882927E0,9.841856027E0
5.661724934E1,5.626373887E-1,4.189853191E0,8.884882927E0,9.839338150E0
5.662018200E1,5.698199868E-1,4.185064793E0,8.892065048E0,9.844200473E0
5.662141411E1,5.674257874E-1,4.199429989E0,8.896853447E0,9.854500774E0
5.662431384E1,5.698199868E-1,4.201824188E0,8.901641846E0,9.859982194E0
5.662549581E1,5.482721925E-1,4.201824188E0,8.911218643E0,9.867408303E0
5.662841073E1,5.554547906E-1,4.194641590E0,8.894459724E0,9.849617347E0
5.662988969E1,5.698199868E-1,4.204218388E0,8.896853447E0,9.856680391E0
5.663243792E1,5.722141862E-1,4.204218388E0,8.899248123E0,9.858980601E0
5.663356281E1,5.770025849E-1,4.189853191E0,8.884882927E0,9.840170038E0
5.663663200E1,5.793967843E-1,4.182670593E0,8.889671326E0,9.841579660E0
5.663766404E1,5.722141862E-1,4.197035789E0,8.899248123E0,9.855919828E0
5.664059773E1,5.722141862E-1,4.213795185E0,8.908824921E0,9.871710105E0
5.664173854E1,5.817909837E-1,4.197035789E0,8.908824921E0,9.865128060E0
5.664484088E1,5.865794420E-1,4.189853191E0,8.911218643E0,9.864520410E0
5.664614407E1,5.698199868E-1,4.194641590E0,8.908824921E0,9.863410888E0
5.664884792E1,5.530605912E-1,4.197035789E0,8.892065048E0,9.848340279E0
5.665030007E1,5.841852427E-1,4.185064793E0,8.899248123E0,9.851530687E0
5.665253577E1,5.841852427E-1,4.187458992E0,8.904036522E0,9.856873317E0
5.665392780E1,5.937620401E-1,4.204218388E0,8.901641846E0,9.862415179E0
5.665685730E1,6.009446383E-1,4.194641590E0,8.913613319E0,9.869582308E0
5.665803434E1,5.913678408E-1,4.192247391E0,8.911218643E0,9.865823423E0
5.666089961E1,5.841852427E-1,4.189853191E0,8.916007042E0,9.868704258E0
5.666216565E1,5.865794420E-1,4.175487995E0,8.923190117E0,9.869250088E0
5.666558309E1,5.841852427E-1,4.204218388E0,8.916007042E0,9.874811706E0
5.666625307E1,5.817909837E-1,4.209006786E0,8.916007042E0,9.876710001E0
5.666913654E1,5.913678408E-1,4.194641590E0,8.918401718E0,9.873328881E0
5.667059542E1,5.961562395E-1,4.194641590E0,8.918401718E0,9.873616842E0
5.667323554E1,5.889736414E-1,4.197035789E0,8.916007042E0,9.872040364E0
5.667453565E1,5.937620401E-1,4.201824188E0,8.906430244E0,9.865717387E0
5.667742061E1,5.937620401E-1,4.211400986E0,8.899248123E0,9.863319359E0
5.667840392E1,5.889736414E-1,4.192247391E0,8.906430244E0,9.861355274E0
5.668148173E1,5.841852427E-1,4.192247391E0,8.916007042E0,9.869720977E0
5.668254769E1,5.889736414E-1,4.197035789E0,8.918401718E0,9.874203187E0
5.668549727E1,5.913678408E-1,4.206612587E0,8.920795441E0,9.880581798E0
5.668657623E1,5.961562395E-1,4.204218388E0,8.920795441E0,9.879850495E0
5.668954150E1,5.841852427E-1,4.199429989E0,8.916007042E0,9.872773987E0
5.669102442E1,5.722141862E-1,4.220977783E0,8.920795441E0,9.885579083E0
5.669338173E1,5.817909837E-1,4.220977783E0,8.916007042E0,9.881817432E0
5.669467227E1,5.770025849E-1,4.218583584E0,8.920795441E0,9.884835392E0
5.669740411E1,5.698199868E-1,4.220977783E0,8.923190117E0,9.887601839E0
5.669876673E1,5.841852427E-1,4.223371983E0,8.920795441E0,9.887301684E0
5.670172323E1,5.865794420E-1,4.220977783E0,8.920795441E0,9.886421000E0
5.670284596E1,5.865794420E-1,4.206612587E0,8.913613319E0,9.873812197E0
5.670583600E1,5.650315881E-1,4.197035789E0,8.911218643E0,9.866315818E0
5.670716996E1,5.434837937E-1,4.213795185E0,8.916007042E0,9.876569550E0
5.670989911E1,5.386953950E-1,4.211400986E0,8.918401718E0,9.877448061E0
5.671142719E1,5.434837937E-1,4.206612587E0,8.930372238E0,9.886481295E0
5.671392534E1,5.434837937E-1,4.199429989E0,8.920795441E0,9.874774841E0
5.671510830E1,5.458779931E-1,4.187458992E0,8.920795441E0,9.869822029E0
5.671805504E1,5.554547906E-1,4.206612587E0,8.920795441E0,9.878497395E0
5.671913215E1,5.506663918E-1,4.197035789E0,8.925583839E0,9.878481147E0
5.672214873E1,5.650315881E-1,4.213795185E0,8.918401718E0,9.879940271E0
5.672322073E1,5.770025849E-1,4.209006786E0,8.925583839E0,9.885075467E0
5.672625200E1,5.626373887E-1,4.204218388E0,8.923190117E0,9.880047315E0
5.672735807E1,5.626373887E-1,4.213795185E0,8.916007042E0,9.877642040E0
5.673028673E1,5.626373887E-1,4.192247391E0,8.925583839E0,9.877122349E0
5.673191665E1,5.722141862E-1,4.192247391E0,8.925583839E0,9.877672506E0
5.673403261E1,5.841852427E-1,4.194641590E0,8.908824921E0,9.864251210E0
5.673544611E1,5.674257874E-1,4.209006786E0,8.901641846E0,9.862907163E0
5.673834111E1,5.578489900E-1,4.201824188E0,8.906430244E0,9.863621125E0
5.673961480E1,5.602431893E-1,4.197035789E0,8.913613319E0,9.868205726E0
5.674241146E1,5.770025849E-1,4.199429989E0,8.906430244E0,9.863703357E0
5.674371115E1,5.650315881E-1,4.204218388E0,8.899248123E0,9.858566331E0
5.674659623E1,5.554547906E-1,4.197035789E0,8.906430244E0,9.861447112E0
5.674786361E1,5.722141862E-1,4.187458992E0,8.906430244E0,9.858333611E0
5.675068527E1,5.674257874E-1,4.180276394E0,8.920795441E0,9.867992402E0
5.675207315E1,5.650315881E-1,4.182670593E0,8.911218643E0,9.860213572E0
5.675465457E1,5.722141862E-1,4.170699596E0,8.908824921E0,9.853391582E0
5.675576727E1,5.722141862E-1,4.182670593E0,8.916007042E0,9.864955344E0
5.675879657E1,5.674257874E-1,4.192247391E0,8.911218643E0,9.864417262E0
5.675987550E1,5.770025849E-1,4.180276394E0,8.911218643E0,9.859891501E0
5.676280573E1,5.698199868E-1,4.185064793E0,8.899248123E0,9.850689280E0
5.676400792E1,5.602431893E-1,4.187458992E0,8.913613319E0,9.864136437E0
5.676697780E1,5.650315881E-1,4.180276394E0,8.925583839E0,9.872184069E0
5.676806546E1,5.626373887E-1,4.175487995E0,8.918401718E0,9.863526247E0
5.677100919E1,5.650315881E-1,4.182670593E0,8.918401718E0,9.866705792E0
5.677269927E1,5.602431893E-1,4.175487995E0,8.918401718E0,9.863389967E0
5.677483234E1,5.554547906E-1,4.185064793E0,8.911218643E0,9.860685324E0
5.677613869E1,5.578489900E-1,4.177882195E0,8.916007042E0,9.862103057E0
5.677881931E1,5.722141862E-1,4.168305397E0,8.913613319E0,9.856708445E0
5.678028754E1,5.722141862E-1,4.161122322E0,8.913613319E0,9.853672943E0
5.678322411E1,5.770025849E-1,4.168305397E0,8.918401718E0,9.861317918E0
5.678440284E1,5.722141862E-1,4.170699596E0,8.913613319E0,9.857721167E0
5.678747519E1,5.650315881E-1,4.168305397E0,8.916007042E0,9.858458914E0
5.678853115E1,5.578489900E-1,4.151545525E0,8.935160637E0,9.868314007E0
5.679189213E1,5.530605912E-1,4.151545525E0,8.949525833E0,9.881053532E0
5.679305119E1,5.722141862E-1,4.168305397E0,8.937555313E0,9.878364942E0
5.679551011E1,5.793967843E-1,4.175487995E0,8.944737434E0,9.888312718E0
5.679659630E1,5.722141862E-1,4.177882195E0,8.949525833E0,9.893237152E0
5.679975584E1,5.841852427E-1,4.168305397E0,8.949525833E0,9.889896608E0
5.680067165E1,5.793967843E-1,4.163516521E0,8.949525833E0,9.887597438E0
5.680380696E1,5.698199868E-1,4.156333923E0,8.942343712E0,9.877515759E0
5.680479957E1,5.746083856E-1,4.163516521E0,8.942343712E0,9.880817561E0
5.680776611E1,5.674257874E-1,4.168305397E0,8.951920509E0,9.891088045E0
5.680897296E1,5.578489900E-1,4.156333923E0,8.951920509E0,9.885503932E0
5.681186196E1,5.793967843E-1,4.161122322E0,8.942343712E0,9.880088596E0
5.681326423E1,5.578489900E-1,4.146757126E0,8.930372238E0,9.861964230E0
5.681582330E1,5.674257874E-1,4.149151325E0,8.930372238E0,9.863517479E0
5.681694104E1,5.698199868E-1,4.170699596E0,8.935160637E0,9.877070697E0
5.681989754E1,5.410895944E-1,4.139574528E0,8.932766914E0,9.860181538E0
5.682112754E1,5.363011956E-1,4.134786129E0,8.930372238E0,9.855740643E0
5.682388323E1,5.458779931E-1,4.134786129E0,8.925583839E0,9.851928034E0
5.682515496E1,5.363011956E-1,4.120420933E0,8.925583839E0,9.845381380E0
5.682832411E1,5.195417404E-1,4.122815132E0,8.939949036E0,9.858509877E0
5.682926031E1,5.243301988E-1,4.127603531E0,8.939949036E0,9.860766797E0
5.683224838E1,5.386953950E-1,4.134786129E0,8.930372238E0,9.855871213E0
5.683368188E1,5.434837937E-1,4.144362926E0,8.911218643E0,9.842811408E0
5.683627292E1,5.267243981E-1,4.134786129E0,8.920795441E0,9.846546919E0
5.683741457E1,5.123591423E-1,4.129997730E0,8.923190117E0,9.845949167E0
5.684048357E1,4.932055473E-1,4.141968727E0,8.927978516E0,9.854336965E0
5.684149711E1,5.195417404E-1,4.141968727E0,8.918401718E0,9.847015678E0
5.684434634E1,5.291185975E-1,4.132391930E0,8.916007042E0,9.841331776E0
5.684549980E1,5.363011956E-1,4.127603531E0,8.913613319E0,9.837541984E0
5.684855146E1,5.219359994E-1,4.115632534E0,8.918401718E0,9.836093612E0
5.684965696E1,5.147533417E-1,4.110844135E0,8.916007042E0,9.831540677E0
5.685260692E1,5.051765442E-1,4.118026733E0,8.916007042E0,9.834049476E0
5.685450034E1,5.027823448E-1,4.120420933E0,8.918401718E0,9.837100587E0
5.685644000E1,5.434837937E-1,4.115632534E0,8.913613319E0,9.832919617E0
5.685777257E1,5.410895944E-1,4.110844135E0,8.908824921E0,9.826442842E0
5.686037127E1,5.195417404E-1,4.115632534E0,8.920795441E0,9.838137327E0
5.686178984E1,5.219359994E-1,4.103661537E0,8.918401718E0,9.831090703E0
5.686471346E1,5.602431893E-1,4.120420933E0,8.920795441E0,9.842374327E0
5.686588650E1,5.530605912E-1,4.113238335E0,8.920795441E0,9.838963203E0
5.686887407E1,5.410895944E-1,4.106055737E0,8.920795441E0,9.835296790E0
5.687006688E1,5.339069963E-1,4.115632534E0,8.904036522E0,9.823713871E0
5.687313911E1,5.410895944E-1,4.113238335E0,8.918401718E0,9.836127122E0
5.687461984E1,5.434837937E-1,4.106055737E0,8.932766914E0,9.846288290E0
5.687693977E1,5.554547906E-1,4.108449936E0,8.932766914E0,9.847954897E0
5.687805554E1,5.602431893E-1,4.113238335E0,8.918401718E0,9.837199359E0
5.688114300E1,5.482721925E-1,4.108449936E0,8.925583839E0,9.841037046E0
5.688231784E1,5.410895944E-1,4.106055737E0,8.954314232E0,9.865709048E0
5.688505977E1,5.482721925E-1,4.106055737E0,8.954314232E0,9.866105588E0
5.688622861E1,5.506663918E-1,4.103661537E0,8.951920509E0,9.863070125E0
5.688950038E1,5.602431893E-1,4.118026733E0,8.966285706E0,9.882625965E0
5.689038634E1,5.793967843E-1,4.113238335E0,8.980650902E0,9.894772400E0
5.689341411E1,5.626373887E-1,4.108449936E0,8.975862503E0,9.887468300E0
5.689472184E1,5.554547906E-1,4.106055737E0,8.980650902E0,9.890415277E0
5.689697265E1,5.674257874E-1,4.113238335E0,8.987833023E0,9.900598167E0
5.689835807E1,5.578489900E-1,4.127603531E0,9.004592896E0,9.921239823E0
5.690155411E1,5.506663918E-1,4.129997730E0,9.014169693E0,9.930527175E0
5.690252888E1,5.722141862E-1,4.132391930E0,9.016563416E0,9.934913586E0
5.690553342E1,5.650315881E-1,4.120420933E0,9.026140213E0,9.938226024E0
5.690659427E1,5.530605912E-1,4.122815132E0,9.028534889E0,9.940720441E0
5.690959019E1,5.434837937E-1,4.120420933E0,9.030928612E0,9.941373893E0
